Bore ID,Postcode,Suburb,Area,Latitude,Longitude,Temperature (C),EC (uS/cm),WaterQuantity(mAHD)
105703,3620,KYABRAM,SHEPPARTON IRRIGATION (GMU),-36.18892253,144.9645927,19.56 ,170.00 ,98.54 
105704,3620,KYABRAM,SHEPPARTON IRRIGATION (GMU),-36.18898891,144.9646266,12.64 ,258.00 ,98.32 
105725,3875,BAIRNSDALE,SOUTHERN RURAL,-37.75409613,147.6150123,19.26 ,358.00 ,19.85 
105728,3875,BAIRNSDALE,SOUTHERN RURAL,-37.7982458,147.6234144,17.10 ,1630.00 ,26.03 
105730,3875,BAIRNSDALE,SOUTHERN RURAL,-37.79275292,147.6361219,16.11 ,738.00 ,44.39 
105733,3875,BAIRNSDALE,WY-YUNG,-37.79990257,147.6134245,14.08 ,512.00 ,48.07 
105821,3646,DOOKIE,GOULBURN-MURRAY,-36.28196168,145.650027,13.76 ,165.00 ,123.24 
105927,3639,BARMAH,GOULBURN-MURRAY,-35.98090191,145.2318927,18.71 ,127.00 ,102.68 
105928,3637,WAAIA,GOULBURN-MURRAY,-35.88194498,145.2318778,12.99 ,152.00 ,101.35 
105929,3639,BARMAH,GOULBURN-MURRAY,-35.98074614,145.2319051,23.20 ,2150.00 ,103.82 
105936,3637,WAAIA,GOULBURN-MURRAY,-35.88193641,145.2320308,22.30 ,1597.00 ,101.63 
106101,3981,BAYLES,YALLOCK,-38.17800821,145.5697813,16.03 ,179.00 ,#N/A
106102,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.25901142,145.5064284,17.19 ,528.31 ,2.28 
106103,3981,BAYLES,YALLOCK,-38.17812402,145.5694491,17.80 ,1149.00 ,12.37 
107455,3568,BURKES BRIDGE,GRAMPIANS WIMMERA MALLEE,-36.43965366,141.2968173,19.73 ,1282.11 ,143.47 
107472,3981,BAYLES,SOUTHERN RURAL,-38.24105834,145.7024753,17.54 ,375.00 ,58.40 
107474,3981,BAYLES,SOUTHERN RURAL,-38.21430843,145.6424265,15.50 ,1194.00 ,24.79 
107475,3981,BAYLES,SOUTHERN RURAL,-38.24330871,145.6989832,18.10 ,399.00 ,42.74 
107476,3981,BAYLES,KOO WEE RUP (GMU),-38.2424878,145.6974472,14.23 ,393.00 ,0.00 
107630,3816,LABERTOUCHE,SOUTHERN RURAL,-38.16003134,145.7490665,15.08 ,213.00 ,#N/A
107631,3816,LABERTOUCHE,SOUTHERN RURAL,-38.16004046,145.7490766,12.86 ,277.00 ,31.52 
107970,3825,ABERFELDY,SOUTHERN RURAL,-38.15163792,146.2507802,20.80 ,333.00 ,80.69 
107971,3825,ABERFELDY,SOUTHERN RURAL,-38.15163611,146.250778,17.30 ,800.00 ,80.68 
107972,3825,ABERFELDY,SOUTHERN RURAL,-38.17163589,146.2550736,17.75 ,469.00 ,62.37 
107973,3825,ABERFELDY,MOE (GMU),-38.17163589,146.2550736,15.11 ,348.00 ,62.39 
108158,3691,ALLANS FLAT,GRAMPIANS WIMMERA MALLEE,-36.07866817,141.1077652,19.48 ,1927.86 ,139.45 
108201,3730,BATHUMI,GOULBURN-MURRAY,-36.02019053,145.9595902,15.50 ,758.00 ,126.26 
108202,3730,BATHUMI,GOULBURN-MURRAY,-36.02014193,145.9595997,15.85 ,122.00 ,126.43 
108203,3730,BATHUMI,GOULBURN-MURRAY,-36.02025546,145.9595926,15.38 ,704.00 ,126.31 
108319,3516,BRIDGEWATER,GOULBURN-MURRAY,-36.51848887,144.0466787,19.00 ,1826.00 ,125.22 
108320,3516,BRIDGEWATER,GOULBURN-MURRAY,-36.51848042,144.0467013,19.80 ,1944.00 ,125.07 
108321,3516,BRIDGEWATER,GOULBURN-MURRAY,-36.5184897,144.0467121,15.30 ,1758.00 ,125.21 
108322,3570,AUCHMORE,GOULBURN-MURRAY,-36.47643887,144.0444267,19.90 ,1852.00 ,120.62 
108323,3570,AUCHMORE,GOULBURN-MURRAY,-36.47647488,144.0444254,17.40 ,1442.00 ,120.46 
108337,3570,AUCHMORE,GOULBURN-MURRAY,-36.47642959,144.0444159,20.70 ,2001.00 ,120.36 
108352,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.18100393,143.9899021,16.04 ,561.00 ,96.73 
108353,3691,ALLANS FLAT,GOULBURN-MURRAY,-36.18105522,143.9899051,12.65 ,261.00 ,96.51 
108354,3525,BARRAKEE,GOULBURN-MURRAY,-36.14671523,143.9001262,22.30 ,20544.00 ,95.30 
108355,3525,BARRAKEE,GOULBURN-MURRAY,-36.14701909,143.9001941,22.90 ,19648.00 ,95.08 
108379,3392,MINYIP,GOULBURN-MURRAY,-35.89920115,145.6318121,19.80 ,342.00 ,114.06 
108380,3392,MINYIP,GOULBURN-MURRAY,-35.89920101,145.6317999,16.39 ,588.00 ,113.79 
109039,3862,CASTLEBURN,SALE (GMU),-38.00466692,147.2649838,19.73 ,704.00 ,6.42 
109044,3862,CASTLEBURN,SOUTHERN RURAL,-37.95572712,147.2011047,17.70 ,619.00 ,38.38 
109356,3636,DRUMANURE,GOULBURN-MURRAY,-36.17753154,145.6916182,13.79 ,165.00 ,121.76 
109357,3728,BOOMAHNOOMOONAH,SHEPPARTON IRRIGATION (GMU),-36.17294001,145.6428945,20.96 ,632.00 ,119.64 
109358,3728,BOOMAHNOOMOONAH,SHEPPARTON IRRIGATION (GMU),-36.17295284,145.6429125,18.97 ,453.00 ,119.80 
109463,3669,BOHO,GRAMPIANS WIMMERA MALLEE,-35.65602136,142.4929506,20.59 ,32937.89 ,84.63 
109464,3669,BOHO,GRAMPIANS WIMMERA MALLEE,-35.65602135,142.4929441,21.33 ,675.00 ,84.55 
109466,3644,COBRAM,GOULBURN-MURRAY,-35.9699968,145.6358679,19.34 ,432.00 ,114.87 
109467,3644,COBRAM,GOULBURN-MURRAY,-35.97000616,145.6358625,12.97 ,442.00 ,114.87 
109468,3633,CONGUPNA,SHEPPARTON IRRIGATION (GMU),-36.29918823,145.4725655,14.78 ,178.00 ,112.17 
109469,3633,CONGUPNA,SHEPPARTON IRRIGATION (GMU),-36.29916817,145.4725898,13.44 ,143.00 ,112.26 
109470,3393,AILSA,SHEPPARTON IRRIGATION (GMU),-36.22074345,145.4714269,13.54 ,101.00 ,108.45 
109471,3393,AILSA,SHEPPARTON IRRIGATION (GMU),-36.22074345,145.4714269,12.94 ,202.00 ,108.54 
109472,3620,KYABRAM,SHEPPARTON IRRIGATION (GMU),-36.25580183,145.2659505,15.65 ,712.00 ,105.25 
109473,3620,KYABRAM,SHEPPARTON IRRIGATION (GMU),-36.25580183,145.2659505,13.71 ,358.00 ,105.28 
109474,3016,WILLIAMSTOWN,CUT-PAW-PAW,-37.86450635,144.9022344,14.79 ,796.00 ,6.88 
109476,3025,ALTONA EAST,SOUTHERN RURAL,-37.85567185,144.852412,27.00 ,11000.00 ,2.49 
109477,3025,ALTONA EAST,SOUTHERN RURAL,-37.85563509,144.8523976,18.12 ,138.00 ,2.49 
109478,3012,BROOKLYN,CUT-PAW-PAW,-37.8078167,144.8420503,13.93 ,126.00 ,#N/A
109479,3012,BROOKLYN,CUT-PAW-PAW,-37.8078167,144.8420503,19.58 ,727.00 ,#N/A
109480,3015,NEWPORT,CUT-PAW-PAW,-37.82580422,144.8948098,15.36 ,750.00 ,0.00 
109481,3015,NEWPORT,CUT-PAW-PAW,-37.82580422,144.8948098,15.96 ,101.00 ,0.00 
109483,3015,NEWPORT,CUT-PAW-PAW,-37.82769455,144.865454,14.48 ,201.00 ,#N/A
109484,3012,BROOKLYN,CUT-PAW-PAW,-37.80810769,144.8431783,15.49 ,546.00 ,#N/A
109485,3012,BROOKLYN,CUT-PAW-PAW,-37.80810769,144.8431783,17.46 ,732.00 ,#N/A
109486,3012,BROOKLYN,CUT-PAW-PAW,-37.8071927,144.8424093,13.45 ,334.00 ,#N/A
109490,3012,BROOKLYN,CUT-PAW-PAW,-37.80800265,144.8472702,15.91 ,189.00 ,#N/A
109491,3012,BROOKLYN,CUT-PAW-PAW,-37.80800265,144.8472702,16.55 ,479.00 ,#N/A
109492,3012,BROOKLYN,CUT-PAW-PAW,-37.80890365,144.8472432,15.51 ,131.00 ,#N/A
109493,3012,BROOKLYN,CUT-PAW-PAW,-37.80890365,144.8472432,13.74 ,358.00 ,#N/A
109494,3012,BROOKLYN,CUT-PAW-PAW,-37.80749274,144.8391063,14.89 ,200.00 ,#N/A
109495,3012,BROOKLYN,CUT-PAW-PAW,-37.80749274,144.8391063,17.49 ,483.00 ,#N/A
109496,3012,BROOKLYN,CUT-PAW-PAW,-37.80749274,144.8391063,12.86 ,158.00 ,#N/A
109497,3012,BROOKLYN,CUT-PAW-PAW,-37.80749274,144.8391063,20.03 ,389.00 ,#N/A
109498,3012,BROOKLYN,CUT-PAW-PAW,-37.80244165,144.8437971,17.72 ,236.00 ,#N/A
109499,3012,BROOKLYN,CUT-PAW-PAW,-37.80244165,144.8437971,19.15 ,787.00 ,#N/A
109500,3012,BROOKLYN,CUT-PAW-PAW,-37.80497166,144.8441772,13.72 ,205.00 ,#N/A
109501,3012,BROOKLYN,CUT-PAW-PAW,-37.80497166,144.8441772,13.30 ,100.00 ,#N/A
109502,3011,FOOTSCRAY,CUT-PAW-PAW,-37.79884102,144.8988693,12.89 ,136.00 ,#N/A
109503,3011,FOOTSCRAY,CUT-PAW-PAW,-37.79884102,144.8988693,16.02 ,252.00 ,#N/A
109504,3011,FOOTSCRAY,CUT-PAW-PAW,-37.79884102,144.8988693,13.50 ,329.00 ,#N/A
109505,3012,BROOKLYN,CUT-PAW-PAW,-37.80616966,144.8456192,13.04 ,621.00 ,#N/A
109506,3012,BROOKLYN,CUT-PAW-PAW,-37.80616966,144.8456192,21.50 ,482.00 ,#N/A
109507,3012,BROOKLYN,CUT-PAW-PAW,-37.80452766,144.8445312,16.74 ,474.00 ,#N/A
109509,3012,BROOKLYN,CUT-PAW-PAW,-37.80868368,144.8450922,20.32 ,377.00 ,#N/A
109510,3012,BROOKLYN,CUT-PAW-PAW,-37.80868368,144.8450922,19.58 ,325.00 ,#N/A
109511,3025,ALTONA EAST,CUT-PAW-PAW,-37.81656617,144.8338971,13.16 ,568.00 ,#N/A
109512,3025,ALTONA EAST,CUT-PAW-PAW,-37.8165624,144.8338636,19.02 ,219.00 ,#N/A
109513,3020,ALBION,DERRIMUT,-37.81557802,144.8177308,13.54 ,153.00 ,#N/A
109514,3020,ALBION,DERRIMUT,-37.81557802,144.8177308,14.76 ,676.00 ,#N/A
109515,3030,COCOROC,SOUTHERN RURAL,-37.795538,144.7792797,17.58 ,114.00 ,#N/A
109516,3030,COCOROC,SOUTHERN RURAL,-37.795538,144.7792797,14.42 ,249.00 ,#N/A
109517,3023,BURNSIDE,DERRIMUT,-37.7639254,144.7573627,18.03 ,280.00 ,#N/A
109519,3561,BALLENDELLA,GOULBURN-MURRAY,-36.37074271,144.6718257,19.10 ,3570.00 ,118.02 
109520,3561,BALLENDELLA,GOULBURN-MURRAY,-36.37073071,144.6718247,16.35 ,111.00 ,118.02 
109521,3561,BALLENDELLA,GOULBURN-MURRAY,-36.37059155,144.690532,18.94 ,751.00 ,116.36 
109522,3561,BALLENDELLA,GOULBURN-MURRAY,-36.37059411,144.6905255,14.22 ,311.00 ,116.36 
109523,3031,FLEMINGTON,DOUTTA GALLA,-37.79833171,144.9260269,20.94 ,523.00 ,#N/A
109524,3031,FLEMINGTON,DOUTTA GALLA,-37.79833171,144.9260269,14.64 ,350.00 ,#N/A
109525,3636,DRUMANURE,SHEPPARTON IRRIGATION (GMU),-36.17392155,145.4406486,16.78 ,682.00 ,105.37 
109526,3636,DRUMANURE,SHEPPARTON IRRIGATION (GMU),-36.17392155,145.4406486,14.25 ,380.00 ,105.34 
109527,3638,KOTUPNA,SHEPPARTON IRRIGATION (GMU),-36.14476492,145.4867954,17.50 ,780.00 ,108.62 
109528,3638,KOTUPNA,SHEPPARTON IRRIGATION (GMU),-36.14476492,145.4867954,19.13 ,704.00 ,108.64 
109529,3921,FRENCH ISLAND,SOUTHERN RURAL,-38.2901705,145.303811,18.64 ,289.00 ,3.82 
109530,3921,FRENCH ISLAND,SOUTHERN RURAL,-38.29016145,145.3038142,17.70 ,715.00 ,4.42 
109531,3921,FRENCH ISLAND,SOUTHERN RURAL,-38.29017439,145.303799,17.64 ,205.00 ,4.42 
109532,3921,FRENCH ISLAND,SOUTHERN RURAL,-38.32771911,145.28641,16.26 ,531.00 ,5.55 
109533,3921,FRENCH ISLAND,SOUTHERN RURAL,-38.32771457,145.28642,20.16 ,516.00 ,5.55 
109534,3623,CARAG CARAG,GOULBURN-MURRAY,-36.42660062,144.9407163,17.35 ,661.00 ,104.89 
109535,3623,CARAG CARAG,GOULBURN-MURRAY,-36.42660062,144.9407163,13.34 ,309.00 ,104.89 
109536,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.45335293,145.0696456,17.71 ,662.00 ,110.21 
109537,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.45335293,145.0696456,14.44 ,655.00 ,110.32 
109538,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.46867001,145.0692329,19.23 ,600.00 ,110.52 
109539,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.46867001,145.0692329,20.85 ,366.00 ,110.68 
109540,3623,CARAG CARAG,SHEPPARTON IRRIGATION (GMU),-36.47813106,145.069031,17.79 ,723.00 ,113.53 
109541,3623,CARAG CARAG,SHEPPARTON IRRIGATION (GMU),-36.47813106,145.069031,15.60 ,395.00 ,113.73 
109542,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.46191297,145.0694338,13.77 ,477.00 ,109.88 
109543,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.46191297,145.0694338,15.11 ,423.00 ,109.91 
109544,3623,CARAG CARAG,SHEPPARTON IRRIGATION (GMU),-36.48365071,145.1040546,12.89 ,789.00 ,111.68 
109545,3623,CARAG CARAG,SHEPPARTON IRRIGATION (GMU),-36.48365071,145.1040546,18.05 ,695.00 ,111.74 
109546,3617,BYRNESIDE,SHEPPARTON IRRIGATION (GMU),-36.41100034,145.1041494,21.33 ,631.00 ,108.20 
109547,3617,BYRNESIDE,SHEPPARTON IRRIGATION (GMU),-36.41112426,145.1119533,21.22 ,117.00 ,108.31 
109548,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.40667057,145.0813957,18.60 ,199.00 ,107.60 
109549,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.40667057,145.0813957,15.40 ,618.00 ,107.71 
109550,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.4392963,145.1207526,15.62 ,668.00 ,110.45 
109551,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.4392963,145.1207526,16.85 ,525.00 ,110.38 
109554,3396,HOPETOUN,GOULBURN-MURRAY,-36.55605307,145.4987766,13.98 ,142.00 ,129.25 
109556,3644,COBRAM,GOULBURN-MURRAY,-36.01404767,145.6473242,17.94 ,810.00 ,115.03 
109557,3644,COBRAM,GOULBURN-MURRAY,-36.01404044,145.6473316,18.53 ,1052.00 ,115.03 
109558,3631,ARCADIA,GOULBURN-MURRAY,-36.4570146,145.4213041,19.22 ,707.00 ,116.09 
109559,3631,ARCADIA,GOULBURN-MURRAY,-36.4570146,145.4213041,17.08 ,209.00 ,116.09 
109560,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.43974929,145.3990876,14.58 ,155.00 ,#N/A
109561,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.43974929,145.3990876,15.74 ,229.00 ,#N/A
109562,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.45702848,145.4259919,16.13 ,660.00 ,115.59 
109563,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.45702529,145.4260104,14.04 ,572.00 ,115.62 
109564,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.47497704,145.4385446,20.34 ,116.00 ,116.11 
109565,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.47497704,145.4385446,19.52 ,376.00 ,116.19 
109566,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.44544835,145.4618845,17.97 ,134.00 ,117.62 
109567,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.44545481,145.4618887,15.54 ,551.00 ,117.56 
109568,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.47557765,145.3821664,20.81 ,463.00 ,112.80 
109569,3631,ARCADIA,SHEPPARTON IRRIGATION (GMU),-36.47557765,145.3821664,19.14 ,228.00 ,112.85 
109570,3475,ARCHDALE,GRAMPIANS WIMMERA MALLEE,-36.62363198,143.4664256,16.85 ,236.00 ,171.56 
109572,3981,BAYLES,KOO-WEE-RUP,-38.2134745,145.4232449,14.49 ,326.00 ,0.00 
109573,3981,BAYLES,KOO-WEE-RUP,-38.2134745,145.4232449,18.89 ,532.00 ,0.00 
109574,3335,PLUMPTON,KOROROIT,-37.72418234,144.6536185,16.75 ,186.00 ,#N/A
109575,3335,PLUMPTON,KOROROIT,-37.72418234,144.6536185,18.47 ,218.00 ,#N/A
109576,3393,AILSA,SHEPPARTON IRRIGATION (GMU),-36.12727859,145.2304479,16.49 ,180.00 ,101.77 
109577,3393,AILSA,SHEPPARTON IRRIGATION (GMU),-36.12727859,145.2304479,14.55 ,111.00 ,101.76 
109578,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.32917094,145.5167982,20.89 ,721.00 ,3.95 
109579,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.32917878,145.5167852,17.79 ,153.00 ,3.95 
109580,3984,ADAMS ESTATE,SOUTHERN RURAL,-38.32919257,145.5167729,18.35 ,753.00 ,3.95 
109581,3196,BONBEACH,FRANKSTON (GMU),-38.04801999,145.1173975,16.82 ,428.00 ,1.67 
109582,3196,BONBEACH,FRANKSTON (GMU),-38.04801999,145.1173975,20.53 ,751.00 ,1.67 
109585,3335,PLUMPTON,MARIBYRNONG,-37.65929942,144.7030217,18.62 ,299.00 ,#N/A
109586,3335,PLUMPTON,MARIBYRNONG,-37.65929942,144.7030217,13.65 ,674.00 ,#N/A
109588,3020,ALBION,SOUTHERN RURAL,-37.77062582,144.8174639,17.77 ,253.00 ,#N/A
109589,3020,ALBION,MARIBYRNONG,-37.7749347,144.8259549,14.80 ,675.00 ,#N/A
109590,3020,ALBION,MARIBYRNONG,-37.7749347,144.8259549,17.81 ,302.00 ,#N/A
109591,3020,ALBION,MARIBYRNONG,-37.78230487,144.8146792,17.11 ,502.00 ,#N/A
109603,3020,ALBION,SOUTHERN RURAL,-37.76687303,144.8057063,18.87 ,177.00 ,#N/A
109604,3020,ALBION,SOUTHERN RURAL,-37.76685959,144.8057109,16.28 ,125.00 ,47.99 
109605,3020,ALBION,SOUTHERN RURAL,-37.76921765,144.8064313,16.00 ,164.00 ,#N/A
109606,3020,ALBION,SOUTHERN RURAL,-37.76921765,144.8064313,12.93 ,222.00 ,#N/A
109607,3022,ARDEER,SOUTHERN RURAL,-37.77034983,144.8056361,20.99 ,500.00 ,#N/A
109608,3022,ARDEER,SOUTHERN RURAL,-37.77034983,144.8056361,20.59 ,339.00 ,#N/A
109609,3020,ALBION,MARIBYRNONG,-37.76907286,144.8082121,13.47 ,773.00 ,#N/A
109610,3020,ALBION,MARIBYRNONG,-37.76907286,144.8082121,18.58 ,628.00 ,#N/A
109611,3690,WEST WODONGA,GOULBURN-MURRAY,-36.13161112,144.0856728,19.46 ,780.00 ,93.10 
109612,3690,WEST WODONGA,GOULBURN-MURRAY,-36.13163651,144.0856052,24.20 ,46535.00 ,93.24 
109613,3186,BRIGHTON,MOORABBIN (GMU),-37.91555046,145.0081657,18.46 ,649.00 ,20.05 
109614,3186,BRIGHTON,MOORABBIN (GMU),-37.91555046,145.0081657,17.74 ,621.00 ,20.05 
109615,3186,BRIGHTON,MOORABBIN (GMU),-37.91555046,145.0081657,16.11 ,428.00 ,20.05 
109616,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.34091019,145.2592566,13.85 ,660.00 ,109.96 
109617,3616,COOMA,MID GOULBURN (GMU),-36.34091424,145.2592749,20.85 ,272.00 ,109.96 
109618,3616,COOMA,GOULBURN-MURRAY,-36.34312201,145.2957959,14.98 ,692.00 ,110.28 
109619,3616,COOMA,GOULBURN-MURRAY,-36.34312201,145.2957959,15.73 ,452.00 ,110.28 
109620,3629,ARDMONA,SHEPPARTON IRRIGATION (GMU),-36.31849952,145.277219,14.86 ,580.00 ,108.45 
109621,3629,ARDMONA,SHEPPARTON IRRIGATION (GMU),-36.31851171,145.2772266,19.01 ,437.00 ,108.54 
109623,3629,ARDMONA,SHEPPARTON IRRIGATION (GMU),-36.31364275,145.3056633,14.27 ,436.00 ,108.12 
109624,3629,ARDMONA,GOULBURN-MURRAY,-36.31362749,145.3056484,20.88 ,497.00 ,107.97 
109625,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.34309997,145.1827626,15.60 ,272.00 ,108.74 
109626,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.34309757,145.1827766,17.09 ,195.00 ,108.77 
109627,3620,KYABRAM,GOULBURN-MURRAY,-36.29909559,145.1497949,14.57 ,627.00 ,106.50 
109629,3167,OAKLEIGH SOUTH,MOORABBIN (GMU),-37.91979843,145.1015604,21.31 ,217.00 ,62.66 
109630,3167,OAKLEIGH SOUTH,MOORABBIN (GMU),-37.91979843,145.1015604,16.85 ,625.00 ,62.66 
109631,3167,OAKLEIGH SOUTH,MOORABBIN (GMU),-37.91979843,145.1015604,15.96 ,467.00 ,62.66 
109632,3171,SANDOWN VILLAGE,MORDIALLOC,-37.96622524,145.1420277,14.38 ,729.00 ,34.50 
109633,3171,SANDOWN VILLAGE,MORDIALLOC,-37.96622524,145.1420277,15.38 ,382.00 ,34.50 
109636,3638,KOTUPNA,SHEPPARTON IRRIGATION (GMU),-36.14901525,145.3644483,19.42 ,449.00 ,104.43 
109637,3638,KOTUPNA,SHEPPARTON IRRIGATION (GMU),-36.14901525,145.3644483,14.14 ,170.00 ,104.32 
109638,3564,CAMPASPE WEST,SHEPPARTON IRRIGATION (GMU),-36.13017873,145.4048444,14.68 ,179.00 ,104.95 
109639,3564,CAMPASPE WEST,SHEPPARTON IRRIGATION (GMU),-36.13017873,145.4048444,18.13 ,625.00 ,104.89 
109640,3608,BAILIESTON,GOULBURN-MURRAY,-36.66086858,145.1999872,14.05 ,170.00 ,125.90 
109642,3610,DHURRINGILE,SHEPPARTON IRRIGATION (GMU),-36.557817,145.3083094,17.69 ,371.00 ,119.88 
109643,3610,DHURRINGILE,SHEPPARTON IRRIGATION (GMU),-36.557817,145.3083094,20.92 ,627.00 ,119.88 
109644,3610,DHURRINGILE,GOULBURN-MURRAY,-36.55764461,145.2740385,20.69 ,573.00 ,119.27 
109645,3610,DHURRINGILE,GOULBURN-MURRAY,-36.55764461,145.2740385,20.31 ,669.00 ,119.27 
109646,3610,DHURRINGILE,SHEPPARTON IRRIGATION (GMU),-36.55771669,145.2424462,14.46 ,506.00 ,119.84 
109647,3610,DHURRINGILE,SHEPPARTON IRRIGATION (GMU),-36.55771669,145.2424462,12.97 ,257.00 ,119.84 
109654,3631,ARCADIA,GOULBURN-MURRAY,-36.34754588,145.4616503,16.70 ,546.00 ,115.10 
109655,3631,ARCADIA,GOULBURN-MURRAY,-36.34754588,145.4616503,17.77 ,11260.00 ,115.10 
109656,3631,ARCADIA,GOULBURN-MURRAY,-36.34754588,145.4616503,16.24 ,8690.00 ,115.10 
109657,3395,BEULAH,SHEPPARTON IRRIGATION (GMU),-36.32785107,145.4981083,13.61 ,290.00 ,115.03 
109658,3395,BEULAH,SHEPPARTON IRRIGATION (GMU),-36.3278794,145.4980956,13.52 ,469.00 ,115.05 
109659,3980,BLIND BIGHT,SHERWOOD,-38.21496942,145.3421141,17.70 ,671.00 ,0.00 
109660,3980,BLIND BIGHT,SHERWOOD,-38.21496942,145.3421141,17.87 ,110.00 ,0.00 
109661,3980,BLIND BIGHT,SHERWOOD,-38.21496942,145.3421141,18.40 ,392.00 ,0.00 
109662,3980,BLIND BIGHT,SHERWOOD,-38.21839066,145.3228465,20.58 ,335.00 ,0.00 
109663,3980,BLIND BIGHT,SHERWOOD,-38.21875066,145.3228385,20.31 ,595.00 ,0.00 
109664,3980,BLIND BIGHT,SHERWOOD,-38.21839066,145.3228465,13.86 ,636.00 ,0.00 
109665,3980,BLIND BIGHT,SHERWOOD,-38.21802966,145.3228545,16.78 ,522.00 ,0.00 
109666,3980,BLIND BIGHT,SHERWOOD,-38.21802966,145.3228545,13.22 ,583.00 ,0.00 
109667,3980,BLIND BIGHT,SHERWOOD,-38.21802966,145.3228545,13.10 ,229.00 ,0.00 
109668,3980,BLIND BIGHT,SOUTHERN RURAL,-38.2137319,145.3434419,17.96 ,470.00 ,4.09 
109669,3980,BLIND BIGHT,SOUTHERN RURAL,-38.21374011,145.3434368,15.36 ,173.00 ,4.09 
109671,3980,BLIND BIGHT,SOUTHERN RURAL,-38.19354891,145.3314841,15.49 ,235.00 ,3.61 
109672,3980,BLIND BIGHT,SOUTHERN RURAL,-38.19354891,145.3314841,13.60 ,324.00 ,3.61 
109674,3641,BEARII,KATUNGA (GMU),-35.92687346,145.4333007,20.42 ,432.00 ,0.00 
109675,3641,BEARII,KATUNGA (GMU),-35.92687346,145.4333007,18.28 ,474.00 ,0.00 
109676,3641,BEARII,KATUNGA (GMU),-35.92687346,145.4333007,17.74 ,794.00 ,0.00 
109677,3641,BEARII,GOULBURN-MURRAY,-35.89872985,145.4317475,18.21 ,780.00 ,107.53 
109678,3641,BEARII,GOULBURN-MURRAY,-35.89872985,145.4317475,12.78 ,158.00 ,107.53 
109681,3633,CONGUPNA,SHEPPARTON IRRIGATION (GMU),-36.29905063,145.3994556,17.95 ,344.00 ,108.15 
109682,3633,CONGUPNA,SHEPPARTON IRRIGATION (GMU),-36.29902486,145.39945,13.13 ,784.00 ,108.25 
109684,3029,HOPPERS CROSSING,SOUTHERN RURAL,-37.80306478,144.6775674,15.21 ,724.00 ,#N/A
109685,3029,HOPPERS CROSSING,SOUTHERN RURAL,-37.8609947,144.6671845,16.53 ,339.00 ,#N/A
109686,3029,HOPPERS CROSSING,SOUTHERN RURAL,-37.86094909,144.6671565,19.69 ,451.00 ,#N/A
109687,3396,HOPETOUN,GOULBURN-MURRAY,-36.4576724,145.3380656,13.64 ,364.00 ,114.85 
109688,3396,HOPETOUN,GOULBURN-MURRAY,-36.4576724,145.3380656,19.78 ,275.00 ,114.85 
109689,3616,COOMA,SHEPPARTON IRRIGATION (GMU),-36.45476825,145.2781899,19.08 ,743.00 ,115.51 
109690,3616,COOMA,GOULBURN-MURRAY,-36.45476825,145.2781899,16.90 ,67700.00 ,115.53 
109691,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48430651,145.1688173,16.33 ,374.00 ,117.06 
109692,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48430649,145.1687982,14.97 ,185.00 ,117.17 
109693,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48349419,145.1514979,20.37 ,552.00 ,112.58 
109694,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48349419,145.1514979,16.60 ,381.00 ,112.60 
109695,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48533386,145.1832455,13.46 ,131.00 ,117.67 
109696,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48533386,145.1832455,13.28 ,336.00 ,117.62 
109697,3424,ALBACUTYA,SHEPPARTON IRRIGATION (GMU),-36.48514567,145.2005742,21.24 ,372.00 ,114.07 
